CourseID,Year,Month,MonthlyEnrollments,MonthlyRevenue,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,TeacherID,TeacherName,Expertise,YearsOfExperience,TeacherRating,PriceBand,DurationBucket,RatingTier,ExperienceBucket,Quarter,Season,PastEnrollmentCount,AverageRevenue,RevenuePerEnrollment,AverageMonthlyRevenue,AverageMonthlyEnrollment
CR00029,2025,10,14,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Medium,Average,10+,4,Autumn,123,0.0,0.0,0.0,14.333333333333334
CR00029,2025,11,8,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Medium,Average,10+,4,Autumn,137,0.0,0.0,0.0,16.0
CR00029,2025,12,10,0.0,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,TC00049,Valerie Wiley,Machine Learning,6,3.46,Free,Medium,Average,6-10 years,4,Winter,145,0.0,0.0,0.0,14.333333333333334
CR00030,2025,1,12,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Long,Average,10+,1,Winter,0,0.0,0.0,0.0,11.0
CR00030,2025,2,9,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,TC00049,Valerie Wiley,Machine Learning,6,3.46,Free,Long,Average,6-10 years,1,Winter,12,0.0,0.0,0.0,10.0
CR00030,2025,3,12,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Long,Average,10+,1,Spring,21,0.0,0.0,0.0,10.5
CR00030,2025,4,13,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Long,Average,10+,2,Spring,33,0.0,0.0,0.0,11.0
CR00030,2025,5,12,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Long,Average,10+,2,Spring,46,0.0,0.0,0.0,11.333333333333334
CR00030,2025,6,15,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Long,Average,10+,2,Summer,58,0.0,0.0,0.0,12.333333333333334
CR00030,2025,7,10,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Long,Average,10+,3,Summer,73,0.0,0.0,0.0,13.333333333333334
CR00030,2025,8,16,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Long,Average,10+,3,Summer,83,0.0,0.0,0.0,12.333333333333334
CR00030,2025,9,20,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Long,Average,10+,3,Autumn,99,0.0,0.0,0.0,13.666666666666666
CR00030,2025,10,12,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Long,Average,10+,4,Autumn,119,0.0,0.0,0.0,15.333333333333334
CR00030,2025,11,14,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Long,Average,10+,4,Autumn,131,0.0,0.0,0.0,16.0
CR00030,2025,12,24,0.0,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Long,Average,10+,4,Winter,145,0.0,0.0,0.0,15.333333333333334
CR00031,2025,1,10,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,1,Winter,0,0.0,0.0,0.0,13.0
CR00031,2025,2,12,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,1,Winter,10,0.0,0.0,0.0,12.0
CR00031,2025,3,9,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,1,Spring,22,0.0,0.0,0.0,11.0
CR00031,2025,4,10,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,2,Spring,31,0.0,0.0,0.0,10.333333333333334
CR00031,2025,5,13,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,2,Spring,41,0.0,0.0,0.0,10.333333333333334
CR00031,2025,6,17,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,2,Summer,54,0.0,0.0,0.0,10.666666666666666
CR00031,2025,7,18,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,3,Summer,71,0.0,0.0,0.0,13.333333333333334
CR00031,2025,8,14,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,3,Summer,89,0.0,0.0,0.0,16.0
CR00031,2025,9,15,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,3,Autumn,103,0.0,0.0,0.0,16.333333333333332
CR00031,2025,10,17,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,4,Autumn,118,0.0,0.0,0.0,15.666666666666666
CR00031,2025,11,13,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,4,Autumn,135,0.0,0.0,0.0,15.333333333333334
CR00031,2025,12,12,0.0,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,4,Winter,148,0.0,0.0,0.0,15.0
CR00032,2025,1,12,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,1,Winter,0,0.0,0.0,0.0,15.0
CR00032,2025,2,10,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,1,Winter,12,0.0,0.0,0.0,12.5
CR00032,2025,3,13,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,1,Spring,22,0.0,0.0,0.0,11.0
CR00032,2025,4,19,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,2,Spring,35,0.0,0.0,0.0,11.666666666666666
CR00032,2025,5,11,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,2,Spring,54,0.0,0.0,0.0,14.0
CR00032,2025,6,15,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,2,Summer,65,0.0,0.0,0.0,14.333333333333334
CR00032,2025,7,15,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,TC00032,James Holder,Cybersecurity,1,3.11,Free,Medium,Average,0-2 years,3,Summer,80,0.0,0.0,0.0,15.0
CR00032,2025,8,15,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,3,Summer,95,0.0,0.0,0.0,13.666666666666666
CR00032,2025,9,10,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,3,Autumn,110,0.0,0.0,0.0,15.0
CR00032,2025,10,16,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,4,Autumn,120,0.0,0.0,0.0,13.333333333333334
CR00032,2025,11,12,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,4,Autumn,136,0.0,0.0,0.0,13.666666666666666
CR00032,2025,12,15,0.0,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,4,Winter,148,0.0,0.0,0.0,12.666666666666666
CR00033,2025,1,12,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,TC00032,James Holder,Cybersecurity,1,3.11,Free,Long,Average,0-2 years,1,Winter,0,0.0,0.0,0.0,14.0
CR00033,2025,2,17,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Long,Average,10+,1,Winter,12,0.0,0.0,0.0,12.0
CR00033,2025,3,12,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Long,Average,10+,1,Spring,29,0.0,0.0,0.0,14.5
CR00033,2025,4,17,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Long,Average,10+,2,Spring,41,0.0,0.0,0.0,13.666666666666666
CR00033,2025,5,17,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Long,Average,10+,2,Spring,58,0.0,0.0,0.0,15.333333333333334
CR00033,2025,6,16,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Long,Average,10+,2,Summer,75,0.0,0.0,0.0,15.333333333333334
CR00033,2025,7,14,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Long,Average,10+,3,Summer,91,0.0,0.0,0.0,16.666666666666668
CR00033,2025,8,17,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Long,Average,10+,3,Summer,105,0.0,0.0,0.0,15.666666666666666
CR00033,2025,9,13,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Long,Average,10+,3,Autumn,122,0.0,0.0,0.0,15.666666666666666
CR00033,2025,10,7,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Long,Average,10+,4,Autumn,135,0.0,0.0,0.0,14.666666666666666
CR00033,2025,11,14,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Long,Average,10+,4,Autumn,142,0.0,0.0,0.0,12.333333333333334
CR00033,2025,12,11,0.0,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,TC00032,James Holder,Cybersecurity,1,3.11,Free,Long,Average,0-2 years,4,Winter,156,0.0,0.0,0.0,11.333333333333334
CR00034,2025,1,12,4731.12,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,TC00040,Kimberly Miller,Cybersecurity,24,4.58,High,Long,Average,10+,1,Winter,0,0.0,0.0,0.0,10.5
CR00034,2025,2,10,3942.6,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,TC00040,Kimberly Miller,Cybersecurity,24,4.58,High,Long,Average,10+,1,Winter,12,4731.119999999999,394.25999999999993,2365.559999999999,13.0
CR00034,2025,3,9,3548.34,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,TC00040,Kimberly Miller,Cybersecurity,24,4.58,High,Long,Average,10+,1,Spring,22,4336.86,394.26,4336.859999999999,11.0
CR00034,2025,4,13,5125.38,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,TC00040,Kimberly Miller,Cybersecurity,24,4.58,High,Long,Average,10+,2,Spring,31,4074.0200000000004,394.26000000000005,4074.019999999999,10.333333333333334
CR00034,2025,5,10,3942.6,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,TC00006,Rebecca Webb,Cybersecurity,14,3.36,High,Long,Average,10+,2,Spring,44,4336.860000000001,394.26000000000005,4205.44,10.666666666666666
CR00034,2025,6,15,5913.9,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,TC00040,Kimberly Miller,Cybersecurity,24,4.58,High,Long,Average,10+,2,Summer,54,4258.008,394.26,4205.44,10.666666666666666
CR00034,2025,7,9,3548.34,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,TC00040,Kimberly Miller,Cybersecurity,24,4.58,High,Long,Average,10+,3,Summer,69,4533.99,394.26,4993.959999999999,12.666666666666666
CR00034,2025,8,16,6308.16,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,TC00006,Rebecca Webb,Cybersecurity,14,3.36,High,Long,Average,10+,3,Summer,78,4393.182857142858,394.26000000000005,4468.28,11.333333333333334
CR00034,2025,9,15,5913.9,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,TC00040,Kimberly Miller,Cybersecurity,24,4.58,High,Long,Average,10+,3,Autumn,94,4632.554999999999,394.25999999999993,5256.799999999999,13.333333333333334
CR00034,2025,10,5,1971.3,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,TC00059,Noah Stewart,Cybersecurity,6,3.82,High,Long,Average,6-10 years,4,Autumn,109,4774.926666666666,394.26,5256.799999999999,13.333333333333334
CR00034,2025,11,21,8279.46,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,TC00040,Kimberly Miller,Cybersecurity,24,4.58,High,Long,Average,10+,4,Autumn,114,4494.564,394.26,4731.119999999999,12.0
CR00034,2025,12,15,5913.9,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,TC00040,Kimberly Miller,Cybersecurity,24,4.58,High,Long,Average,10+,4,Winter,135,4838.645454545454,394.26,5388.219999999998,13.666666666666666
CR00035,2025,1,13,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Long,Excellent,10+,1,Winter,0,0.0,0.0,5125.379999999998,13.0
CR00035,2025,2,12,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Long,Excellent,10+,1,Winter,13,0.0,0.0,4139.729999999999,17.0
CR00035,2025,3,19,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Long,Excellent,10+,1,Spring,25,0.0,0.0,0.0,12.5
CR00035,2025,4,10,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Long,Excellent,10+,2,Spring,44,0.0,0.0,0.0,14.666666666666666
CR00035,2025,5,16,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,TC00006,Rebecca Webb,Cybersecurity,14,3.36,Free,Long,Excellent,10+,2,Spring,54,0.0,0.0,0.0,13.666666666666666
CR00035,2025,6,12,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Long,Excellent,10+,2,Summer,70,0.0,0.0,0.0,15.0
CR00035,2025,7,16,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Long,Excellent,10+,3,Summer,82,0.0,0.0,0.0,12.666666666666666
CR00035,2025,8,18,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Long,Excellent,10+,3,Summer,98,0.0,0.0,0.0,14.666666666666666
CR00035,2025,9,20,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Long,Excellent,10+,3,Autumn,116,0.0,0.0,0.0,15.333333333333334
CR00035,2025,10,15,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Long,Excellent,10+,4,Autumn,136,0.0,0.0,0.0,18.0
CR00035,2025,11,14,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Long,Excellent,10+,4,Autumn,151,0.0,0.0,0.0,17.666666666666668
CR00035,2025,12,14,0.0,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Long,Excellent,10+,4,Winter,165,0.0,0.0,0.0,16.333333333333332
CR00036,2025,1,15,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Excellent,10+,1,Winter,0,0.0,0.0,0.0,14.5
CR00036,2025,2,16,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Medium,Excellent,10+,1,Winter,15,0.0,0.0,0.0,14.5
CR00036,2025,3,16,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Excellent,10+,1,Spring,31,0.0,0.0,0.0,15.5
CR00036,2025,4,15,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Excellent,10+,2,Spring,47,0.0,0.0,0.0,15.666666666666666
CR00036,2025,5,19,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Excellent,10+,2,Spring,62,0.0,0.0,0.0,15.666666666666666
CR00036,2025,6,8,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,TC00060,Benjamin Gray,Project Management,14,3.32,Free,Medium,Excellent,10+,2,Summer,81,0.0,0.0,0.0,16.666666666666668
CR00036,2025,7,13,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Excellent,10+,3,Summer,89,0.0,0.0,0.0,14.0
CR00036,2025,8,16,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Excellent,10+,3,Summer,102,0.0,0.0,0.0,13.333333333333334
CR00036,2025,9,12,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Medium,Excellent,10+,3,Autumn,118,0.0,0.0,0.0,12.333333333333334
CR00036,2025,10,15,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Medium,Excellent,10+,4,Autumn,130,0.0,0.0,0.0,13.666666666666666
CR00036,2025,11,16,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Medium,Excellent,10+,4,Autumn,145,0.0,0.0,0.0,14.333333333333334
CR00036,2025,12,16,0.0,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Excellent,10+,4,Winter,161,0.0,0.0,0.0,14.333333333333334
CR00037,2025,1,15,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,1,Winter,0,0.0,0.0,0.0,15.5
CR00037,2025,2,19,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,1,Winter,15,0.0,0.0,0.0,15.5
CR00037,2025,3,9,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Medium,Average,10+,1,Spring,34,0.0,0.0,0.0,17.0
CR00037,2025,4,15,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Medium,Average,10+,2,Spring,43,0.0,0.0,0.0,14.333333333333334
CR00037,2025,5,13,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,2,Spring,58,0.0,0.0,0.0,14.333333333333334
CR00037,2025,6,15,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Medium,Average,10+,2,Summer,71,0.0,0.0,0.0,12.333333333333334
CR00037,2025,7,13,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,3,Summer,86,0.0,0.0,0.0,14.333333333333334
CR00037,2025,8,12,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Medium,Average,10+,3,Summer,99,0.0,0.0,0.0,13.666666666666666
CR00037,2025,9,12,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Free,Medium,Average,10+,3,Autumn,111,0.0,0.0,0.0,13.333333333333334
CR00037,2025,10,11,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,TC00060,Benjamin Gray,Project Management,14,3.32,Free,Medium,Average,10+,4,Autumn,123,0.0,0.0,0.0,12.333333333333334
CR00037,2025,11,12,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,TC00042,Yolanda Levine,Machine Learning,21,4.97,Free,Medium,Average,10+,4,Autumn,134,0.0,0.0,0.0,11.666666666666666
CR00037,2025,12,7,0.0,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,TC00043,John Williams,Project Management,1,1.05,Free,Medium,Average,0-2 years,4,Winter,146,0.0,0.0,0.0,11.666666666666666
CR00038,2025,1,15,5139.150000000001,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Medium,Medium,Excellent,10+,1,Winter,0,0.0,0.0,0.0,11.5
CR00038,2025,2,7,2398.27,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,TC00014,Susan Randolph,Project Management,3,2.45,Medium,Medium,Excellent,3-5 years,1,Winter,15,5139.15,342.60999999999996,2569.5749999999994,13.5
CR00038,2025,3,12,4111.32,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,TC00042,Yolanda Levine,Machine Learning,21,4.97,Medium,Medium,Excellent,10+,1,Spring,22,3768.71,342.61,3768.709999999999,11.0
CR00038,2025,4,19,6509.59,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Medium,Medium,Excellent,10+,2,Spring,34,3882.913333333334,342.61000000000007,3882.9133333333325,11.333333333333334
CR00038,2025,5,13,4453.93,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,TC00042,Yolanda Levine,Machine Learning,21,4.97,Medium,Medium,Excellent,10+,2,Spring,53,4539.5825,342.61,4339.726666666666,12.666666666666666
CR00038,2025,6,18,6166.9800000000005,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,TC00042,Yolanda Levine,Machine Learning,21,4.97,Medium,Medium,Excellent,10+,2,Summer,66,4522.452,342.61,5024.946666666666,14.666666666666666
CR00038,2025,7,8,2740.88,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,TC00042,Yolanda Levine,Machine Learning,21,4.97,Medium,Medium,Excellent,10+,3,Summer,84,4796.54,342.61,5710.166666666667,16.666666666666668
CR00038,2025,8,10,3426.1000000000004,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,TC00014,Susan Randolph,Project Management,3,2.45,Medium,Medium,Excellent,3-5 years,3,Summer,92,4502.874285714286,342.61,4453.929999999999,13.0
CR00038,2025,9,16,5481.76,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Medium,Medium,Excellent,10+,3,Autumn,102,4368.2775,342.61,4111.32,12.0
CR00038,2025,10,8,2740.88,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,TC00042,Yolanda Levine,Machine Learning,21,4.97,Medium,Medium,Excellent,10+,4,Autumn,118,4491.9977777777785,342.61,3882.9133333333325,11.333333333333334
CR00038,2025,11,17,5824.37,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,TC00042,Yolanda Levine,Machine Learning,21,4.97,Medium,Medium,Excellent,10+,4,Autumn,126,4316.886,342.61,3882.9133333333325,11.333333333333334
CR00038,2025,12,15,5139.150000000001,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,TC00040,Kimberly Miller,Cybersecurity,24,4.58,Medium,Medium,Excellent,10+,4,Winter,143,4453.93,342.61,4682.336666666666,13.666666666666666
CR00039,2025,1,7,2426.97,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,TC00042,Yolanda Levine,Machine Learning,21,4.97,Medium,Short,Average,10+,1,Winter,0,0.0,0.0,4282.624999999998,12.5
